PatientID,Veterinary_Group,BirthDate,Breed,Insurance_status,Date_of_neuter,Age_at_neuter_months,Neuter_Early,Neuter_Later_01,Comorbidity,Umbilical_hernia,Skin_disorder,Ear_disorder,Urogenital_disorder,Date of UI diagnosis,Age_at_UI,Time_Neuter_to_UI,UI_01,Final_EPR_Date,Follow_up_time_years,Time_interval,UI,Cens,Cens_wt
266,3,14/09/2011,Miniature Schnauzer,1,12/03/2012,5.92,Early,0,0,0,0,0,0,21/06/2016,4.8,1562,1,,4.5,3,1,,0.916200382
266,3,14/09/2011,Miniature Schnauzer,1,12/03/2012,5.92,Early,0,0,0,0,0,0,21/06/2016,4.8,1562,1,,4.5,4,,1,0.916200382
128,3,25/04/2012,Miniature Poodle,0,22/10/2012,5.92,Early,0,0,0,0,0,0,29/06/2015,3.2,980,1,,2.9,1,0,0,1
128,3,25/04/2012,Miniature Poodle,0,22/10/2012,5.92,Early,0,0,0,0,0,0,29/06/2015,3.2,980,1,,2.9,2,1,,1
128,3,25/04/2012,Miniature Poodle,0,22/10/2012,5.92,Early,0,0,0,0,0,0,29/06/2015,3.2,980,1,,2.9,3,,1,1
128,3,25/04/2012,Miniature Poodle,0,22/10/2012,5.92,Early,0,0,0,0,0,0,29/06/2015,3.2,980,1,,2.9,4,,1,1
136,0,08/02/2011,Petit Basset Griffon Vendeen,0,08/08/2011,5.95,Early,0,0,0,0,0,0,,,,0,25/04/2017,6,1,0,0,0.978751974
136,0,08/02/2011,Petit Basset Griffon Vendeen,0,08/08/2011,5.95,Early,0,0,0,0,0,0,,,,0,25/04/2017,6,2,0,0,0.978751974
136,0,08/02/2011,Petit Basset Griffon Vendeen,0,08/08/2011,5.95,Early,0,0,0,0,0,0,,,,0,25/04/2017,6,3,0,0,0.978751974
136,0,08/02/2011,Petit Basset Griffon Vendeen,0,08/08/2011,5.95,Early,0,0,0,0,0,0,,,,0,25/04/2017,6,4,,1,0.978751974
456,0,13/08/2011,Bichon Frise,0,10/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,17/01/2014,2.2,1,0,0,1.030233567
456,0,13/08/2011,Bichon Frise,0,10/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,17/01/2014,2.2,2,,1,1.030233567
456,0,13/08/2011,Bichon Frise,0,10/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,17/01/2014,2.2,3,,1,1.030233567
456,0,13/08/2011,Bichon Frise,0,10/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,17/01/2014,2.2,4,,1,1.030233567
599,0,30/08/2011,Crossbreed,0,27/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,05/01/2017,5.1,1,0,0,0.979635238
599,0,30/08/2011,Crossbreed,0,27/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,05/01/2017,5.1,2,0,0,0.979635238
599,0,30/08/2011,Crossbreed,0,27/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,05/01/2017,5.1,3,0,0,0.979635238
599,0,30/08/2011,Crossbreed,0,27/02/2012,5.95,Early,0,0,0,0,0,0,,,,0,05/01/2017,5.1,4,,1,0.979635238
136,0,24/04/2010,Purebreed - Other,0,22/10/2010,5.95,Early,0,0,0,0,0,0,18/01/2013,2.7,819,1,,2.5,1,0,0,1
136,0,24/04/2010,Purebreed - Other,0,22/10/2010,5.95,Early,0,0,0,0,0,0,18/01/2013,2.7,819,1,,2.5,2,1,,1
136,0,24/04/2010,Purebreed - Other,0,22/10/2010,5.95,Early,0,0,0,0,0,0,18/01/2013,2.7,819,1,,2.5,3,,1,1
136,0,24/04/2010,Purebreed - Other,0,22/10/2010,5.95,Early,0,0,0,0,0,0,18/01/2013,2.7,819,1,,2.5,4,,1,1
718,0,17/11/2010,Crossbreed,0,17/05/2011,5.95,Early,0,0,0,0,0,0,,,,0,10/12/2014,3.8,1,0,0,1.037844653
718,0,17/11/2010,Crossbreed,0,17/05/2011,5.95,Early,0,0,0,0,0,0,,,,0,10/12/2014,3.8,2,0,0,1.037844653
718,0,17/11/2010,Crossbreed,0,17/05/2011,5.95,Early,0,0,0,0,0,0,,,,0,10/12/2014,3.8,3,,1,1.037844653
718,0,17/11/2010,Crossbreed,0,17/05/2011,5.95,Early,0,0,0,0,0,0,,,,0,10/12/2014,3.8,4,,1,1.037844653
384,0,17/05/2011,English Springer Spaniel,1,14/11/2011,5.95,Early,0,0,0,0,0,0,18/09/2012,1.3,309,1,,1.1,1,1,0,1
384,0,17/05/2011,English Springer Spaniel,1,14/11/2011,5.95,Early,0,0,0,0,0,0,18/09/2012,1.3,309,1,,1.1,2,,1,1
384,0,17/05/2011,English Springer Spaniel,1,14/11/2011,5.95,Early,0,0,0,0,0,0,18/09/2012,1.3,309,1,,1.1,3,,1,1
384,0,17/05/2011,English Springer Spaniel,1,14/11/2011,5.95,Early,0,0,0,0,0,0,18/09/2012,1.3,309,1,,1.1,4,,1,1
680,0,27/12/2012,Jack Russell Terrier,0,26/06/2013,5.95,Early,0,0,0,0,0,0,02/01/2014,1,190,1,,0.8,1,1,0,1
680,0,27/12/2012,Jack Russell Terrier,0,26/06/2013,5.95,Early,0,0,0,0,0,0,02/01/2014,1,190,1,,0.8,2,,1,1
680,0,27/12/2012,Jack Russell Terrier,0,26/06/2013,5.95,Early,0,0,0,0,0,0,02/01/2014,1,190,1,,0.8,3,,1,1
680,0,27/12/2012,Jack Russell Terrier,0,26/06/2013,5.95,Early,0,0,0,0,0,0,02/01/2014,1,190,1,,0.8,4,,1,1
112,2,09/02/2010,Crossbreed,1,09/08/2010,5.95,Early,0,0,0,0,0,0,04/04/2013,3.2,969,1,,2.9,1,0,0,1
112,2,09/02/2010,Crossbreed,1,09/08/2010,5.95,Early,0,0,0,0,0,0,04/04/2013,3.2,969,1,,2.9,2,1,,1
112,2,09/02/2010,Crossbreed,1,09/08/2010,5.95,Early,0,0,0,0,0,0,04/04/2013,3.2,969,1,,2.9,3,,1,1
112,2,09/02/2010,Crossbreed,1,09/08/2010,5.95,Early,0,0,0,0,0,0,04/04/2013,3.2,969,1,,2.9,4,,1,1
20,4,27/01/2010,Jack Russell Terrier,1,27/07/2010,5.95,Early,0,0,0,0,0,0,,,,0,01/10/2013,3.4,1,0,0,0.936515175
20,4,27/01/2010,Jack Russell Terrier,1,27/07/2010,5.95,Early,0,0,0,0,0,0,,,,0,01/10/2013,3.4,2,0,0,0.936515175
20,4,27/01/2010,Jack Russell Terrier,1,27/07/2010,5.95,Early,0,0,0,0,0,0,,,,0,01/10/2013,3.4,3,,1,0.936515175
20,4,27/01/2010,Jack Russell Terrier,1,27/07/2010,5.95,Early,0,0,0,0,0,0,,,,0,01/10/2013,3.4,4,,1,0.936515175
591,4,15/09/2010,Staffordshire Bull Terrier,1,15/03/2011,5.95,Early,0,0,0,0,0,0,,,,0,01/03/2013,2.2,1,0,0,0.967483371
591,4,15/09/2010,Staffordshire Bull Terrier,1,15/03/2011,5.95,Early,0,0,0,0,0,0,,,,0,01/03/2013,2.2,2,,1,0.967483371
591,4,15/09/2010,Staffordshire Bull Terrier,1,15/03/2011,5.95,Early,0,0,0,0,0,0,,,,0,01/03/2013,2.2,3,,1,0.967483371
591,4,15/09/2010,Staffordshire Bull Terrier,1,15/03/2011,5.95,Early,0,0,0,0,0,0,,,,0,01/03/2013,2.2,4,,1,0.967483371
774,4,01/10/2011,Great Dane,0,30/03/2012,5.95,Early,0,1,0,0,0,1,,,,0,05/01/2018,6,1,0,0,500239564.3
774,4,01/10/2011,Great Dane,0,30/03/2012,5.95,Early,0,1,0,0,0,1,,,,0,05/01/2018,6,2,0,0,500239564.3
774,4,01/10/2011,Great Dane,0,30/03/2012,5.95,Early,0,1,0,0,0,1,,,,0,05/01/2018,6,3,0,0,500239564.3
774,4,01/10/2011,Great Dane,0,30/03/2012,5.95,Early,0,1,0,0,0,1,,,,0,05/01/2018,6,4,,1,500239564.3
325,4,09/11/2012,Irish Setter,1,09/05/2013,5.95,Early,0,0,0,0,0,0,26/10/2015,3,900,1,,2.7,1,0,0,1
325,4,09/11/2012,Irish Setter,1,09/05/2013,5.95,Early,0,0,0,0,0,0,26/10/2015,3,900,1,,2.7,2,1,,1
325,4,09/11/2012,Irish Setter,1,09/05/2013,5.95,Early,0,0,0,0,0,0,26/10/2015,3,900,1,,2.7,3,,1,1
325,4,09/11/2012,Irish Setter,1,09/05/2013,5.95,Early,0,0,0,0,0,0,26/10/2015,3,900,1,,2.7,4,,1,1
348,3,26/01/2012,German Shepherd Dog,1,25/07/2012,5.95,Early,0,0,0,0,0,0,28/02/2017,5.1,1679,1,,4.8,1,0,0,0.942929814
348,3,26/01/2012,German Shepherd Dog,1,25/07/2012,5.95,Early,0,0,0,0,0,0,28/02/2017,5.1,1679,1,,4.8,2,0,0,0.942929814
348,3,26/01/2012,German Shepherd Dog,1,25/07/2012,5.95,Early,0,0,0,0,0,0,28/02/2017,5.1,1679,1,,4.8,3,1,,0.942929814
348,3,26/01/2012,German Shepherd Dog,1,25/07/2012,5.95,Early,0,0,0,0,0,0,28/02/2017,5.1,1679,1,,4.8,4,,1,0.942929814
279,3,09/11/2011,Labrador Retriever,0,08/05/2012,5.95,Early,0,0,0,0,0,0,28/03/2013,1.4,324,1,,1.1,1,1,0,1
279,3,09/11/2011,Labrador Retriever,0,08/05/2012,5.95,Early,0,0,0,0,0,0,28/03/2013,1.4,324,1,,1.1,2,,1,1
279,3,09/11/2011,Labrador Retriever,0,08/05/2012,5.95,Early,0,0,0,0,0,0,28/03/2013,1.4,324,1,,1.1,3,,1,1
279,3,09/11/2011,Labrador Retriever,0,08/05/2012,5.95,Early,0,0,0,0,0,0,28/03/2013,1.4,324,1,,1.1,4,,1,1
514,3,11/12/2012,Staffordshire Bull Terrier,1,10/06/2013,5.95,Early,0,0,0,0,0,0,,,,0,23/01/2023,8.2,1,0,0,0.828060778
514,3,11/12/2012,Staffordshire Bull Terrier,1,10/06/2013,5.95,Early,0,0,0,0,0,0,,,,0,23/01/2023,8.2,2,0,0,0.828060778
514,3,11/12/2012,Staffordshire Bull Terrier,1,10/06/2013,5.95,Early,0,0,0,0,0,0,,,,0,23/01/2023,8.2,3,0,0,0.828060778
514,3,11/12/2012,Staffordshire Bull Terrier,1,10/06/2013,5.95,Early,0,0,0,0,0,0,,,,0,23/01/2023,8.2,4,0,0,0.828060778
370,2,28/07/2012,West Highland White Terrier,1,26/01/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/06/2020,7.6,1,0,0,0.842792715
370,2,28/07/2012,West Highland White Terrier,1,26/01/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/06/2020,7.6,2,0,0,0.842792715
370,2,28/07/2012,West Highland White Terrier,1,26/01/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/06/2020,7.6,3,0,0,0.842792715
370,2,28/07/2012,West Highland White Terrier,1,26/01/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/06/2020,7.6,4,0,0,0.842792715
813,2,19/11/2010,English Springer Spaniel,0,20/05/2011,5.99,Early,0,0,0,0,0,0,29/04/2015,4.4,1440,1,,4.2,1,0,0,1
813,2,19/11/2010,English Springer Spaniel,0,20/05/2011,5.99,Early,0,0,0,0,0,0,29/04/2015,4.4,1440,1,,4.2,2,1,,1
813,2,19/11/2010,English Springer Spaniel,0,20/05/2011,5.99,Early,0,0,0,0,0,0,29/04/2015,4.4,1440,1,,4.2,3,,1,1
813,2,19/11/2010,English Springer Spaniel,0,20/05/2011,5.99,Early,0,0,0,0,0,0,29/04/2015,4.4,1440,1,,4.2,4,,1,1
672,2,11/02/2011,Crossbreed,0,12/08/2011,5.99,Early,0,0,0,0,0,0,28/09/2011,0.6,47,1,,0.4,1,1,0,1
672,2,11/02/2011,Crossbreed,0,12/08/2011,5.99,Early,0,0,0,0,0,0,28/09/2011,0.6,47,1,,0.4,2,,1,1
672,2,11/02/2011,Crossbreed,0,12/08/2011,5.99,Early,0,0,0,0,0,0,28/09/2011,0.6,47,1,,0.4,3,,1,1
672,2,11/02/2011,Crossbreed,0,12/08/2011,5.99,Early,0,0,0,0,0,0,28/09/2011,0.6,47,1,,0.4,4,,1,1
498,0,13/05/2010,American Bulldog,0,11/11/2010,5.99,Early,0,0,0,0,0,0,,,,0,05/07/2018,7.9,1,0,0,0.978751974
498,0,13/05/2010,American Bulldog,0,11/11/2010,5.99,Early,0,0,0,0,0,0,,,,0,05/07/2018,7.9,2,0,0,0.978751974
498,0,13/05/2010,American Bulldog,0,11/11/2010,5.99,Early,0,0,0,0,0,0,,,,0,05/07/2018,7.9,3,0,0,0.978751974
498,0,13/05/2010,American Bulldog,0,11/11/2010,5.99,Early,0,0,0,0,0,0,,,,0,05/07/2018,7.9,4,0,0,0.978751974
640,0,18/02/2010,Crossbreed,0,19/08/2010,5.99,Early,0,0,0,0,0,0,18/10/2017,7.7,2617,1,,7.4,1,0,0,1.037844653
640,0,18/02/2010,Crossbreed,0,19/08/2010,5.99,Early,0,0,0,0,0,0,18/10/2017,7.7,2617,1,,7.4,2,0,0,1.037844653
640,0,18/02/2010,Crossbreed,0,19/08/2010,5.99,Early,0,0,0,0,0,0,18/10/2017,7.7,2617,1,,7.4,3,0,0,1.037844653
640,0,18/02/2010,Crossbreed,0,19/08/2010,5.99,Early,0,0,0,0,0,0,18/10/2017,7.7,2617,1,,7.4,4,1,,1.037844653
813,0,19/08/2011,Labrador Retriever,0,17/02/2012,5.99,Early,0,0,0,0,0,0,,,,0,31/05/2023,8.2,1,0,0,1.019571912
813,0,19/08/2011,Labrador Retriever,0,17/02/2012,5.99,Early,0,0,0,0,0,0,,,,0,31/05/2023,8.2,2,0,0,1.019571912
813,0,19/08/2011,Labrador Retriever,0,17/02/2012,5.99,Early,0,0,0,0,0,0,,,,0,31/05/2023,8.2,3,0,0,1.019571912
813,0,19/08/2011,Labrador Retriever,0,17/02/2012,5.99,Early,0,0,0,0,0,0,,,,0,31/05/2023,8.2,4,0,0,1.019571912
531,0,01/10/2012,Cockapoo,0,01/04/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/01/2019,6.1,1,0,0,0.978751974
531,0,01/10/2012,Cockapoo,0,01/04/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/01/2019,6.1,2,0,0,0.978751974
531,0,01/10/2012,Cockapoo,0,01/04/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/01/2019,6.1,3,0,0,0.978751974
531,0,01/10/2012,Cockapoo,0,01/04/2013,5.99,Early,0,0,0,0,0,0,,,,0,17/01/2019,6.1,4,,1,0.978751974
192,0,21/04/2011,English Springer Spaniel,0,20/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,18/04/2014,2.7,1,0,0,1.007384897
192,0,21/04/2011,English Springer Spaniel,0,20/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,18/04/2014,2.7,2,0,0,1.007384897
192,0,21/04/2011,English Springer Spaniel,0,20/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,18/04/2014,2.7,3,,1,1.007384897
192,0,21/04/2011,English Springer Spaniel,0,20/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,18/04/2014,2.7,4,,1,1.007384897
157,0,01/06/2012,Boxer,0,30/11/2012,5.99,Early,0,0,0,0,0,0,30/01/2019,6.7,2252,1,,6.4,1,0,0,0.757697531
157,0,01/06/2012,Boxer,0,30/11/2012,5.99,Early,0,0,0,0,0,0,30/01/2019,6.7,2252,1,,6.4,2,0,0,0.757697531
157,0,01/06/2012,Boxer,0,30/11/2012,5.99,Early,0,0,0,0,0,0,30/01/2019,6.7,2252,1,,6.4,3,0,0,0.757697531
157,0,01/06/2012,Boxer,0,30/11/2012,5.99,Early,0,0,0,0,0,0,30/01/2019,6.7,2252,1,,6.4,4,1,,0.757697531
617,0,20/08/2010,Labrador Retriever,0,18/02/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/02/2019,8.2,1,0,0,1.019571912
617,0,20/08/2010,Labrador Retriever,0,18/02/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/02/2019,8.2,2,0,0,1.019571912
617,0,20/08/2010,Labrador Retriever,0,18/02/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/02/2019,8.2,3,0,0,1.019571912
617,0,20/08/2010,Labrador Retriever,0,18/02/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/02/2019,8.2,4,0,0,1.019571912
793,0,15/04/2011,English Springer Spaniel,0,14/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,29/01/2013,1.5,1,0,0,1.028985879
793,0,15/04/2011,English Springer Spaniel,0,14/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,29/01/2013,1.5,2,,1,1.028985879
793,0,15/04/2011,English Springer Spaniel,0,14/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,29/01/2013,1.5,3,,1,1.028985879
793,0,15/04/2011,English Springer Spaniel,0,14/10/2011,5.99,Early,0,0,0,0,0,0,,,,0,29/01/2013,1.5,4,,1,1.028985879
611,0,28/11/2011,Crossbreed,0,28/05/2012,5.99,Early,0,0,0,0,0,0,,,,0,07/03/2016,4,1,0,0,1.037844653
611,0,28/11/2011,Crossbreed,0,28/05/2012,5.99,Early,0,0,0,0,0,0,,,,0,07/03/2016,4,2,0,0,1.037844653
611,0,28/11/2011,Crossbreed,0,28/05/2012,5.99,Early,0,0,0,0,0,0,,,,0,07/03/2016,4,3,,1,1.037844653
611,0,28/11/2011,Crossbreed,0,28/05/2012,5.99,Early,0,0,0,0,0,0,,,,0,07/03/2016,4,4,,1,1.037844653
473,2,17/04/2012,Labrador Retriever,0,16/10/2012,5.99,Early,0,0,0,0,0,0,,,,0,11/01/2023,8.2,1,0,0,1.454964577
473,2,17/04/2012,Labrador Retriever,0,16/10/2012,5.99,Early,0,0,0,0,0,0,,,,0,11/01/2023,8.2,2,0,0,1.454964577
473,2,17/04/2012,Labrador Retriever,0,16/10/2012,5.99,Early,0,0,0,0,0,0,,,,0,11/01/2023,8.2,3,0,0,1.454964577
473,2,17/04/2012,Labrador Retriever,0,16/10/2012,5.99,Early,0,0,0,0,0,0,,,,0,11/01/2023,8.2,4,0,0,1.454964577
13,4,14/05/2012,English Springer Spaniel,1,12/11/2012,5.99,Early,0,0,0,0,0,0,,,,0,28/05/2014,1.8,1,0,0,0.933516572
13,4,14/05/2012,English Springer Spaniel,1,12/11/2012,5.99,Early,0,0,0,0,0,0,,,,0,28/05/2014,1.8,2,,1,0.933516572
13,4,14/05/2012,English Springer Spaniel,1,12/11/2012,5.99,Early,0,0,0,0,0,0,,,,0,28/05/2014,1.8,3,,1,0.933516572
13,4,14/05/2012,English Springer Spaniel,1,12/11/2012,5.99,Early,0,0,0,0,0,0,,,,0,28/05/2014,1.8,4,,1,0.933516572
343,4,04/10/2010,Shih-tzu,0,04/04/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/04/2017,6.3,1,0,0,2.136939581
343,4,04/10/2010,Shih-tzu,0,04/04/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/04/2017,6.3,2,0,0,2.136939581
343,4,04/10/2010,Shih-tzu,0,04/04/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/04/2017,6.3,3,0,0,2.136939581
343,4,04/10/2010,Shih-tzu,0,04/04/2011,5.99,Early,0,0,0,0,0,0,,,,0,26/04/2017,6.3,4,,1,2.136939581
207,4,24/01/2012,Bichon Frise,1,24/07/2012,5.99,Early,0,0,0,0,0,0,,,,0,13/01/2022,8.2,1,0,0,0.817826234
207,4,24/01/2012,Bichon Frise,1,24/07/2012,5.99,Early,0,0,0,0,0,0,,,,0,13/01/2022,8.2,2,0,0,0.817826234
207,4,24/01/2012,Bichon Frise,1,24/07/2012,5.99,Early,0,0,0,0,0,0,,,,0,13/01/2022,8.2,3,0,0,0.817826234
207,4,24/01/2012,Bichon Frise,1,24/07/2012,5.99,Early,0,0,0,0,0,0,,,,0,13/01/2022,8.2,4,0,0,0.817826234
979,3,19/04/2012,Labrador Retriever,1,18/10/2012,5.99,Early,0,0,0,0,0,0,22/09/2015,3.4,1069,1,,3.2,1,0,0,1
979,3,19/04/2012,Labrador Retriever,1,18/10/2012,5.99,Early,0,0,0,0,0,0,22/09/2015,3.4,1069,1,,3.2,2,1,,1
979,3,19/04/2012,Labrador Retriever,1,18/10/2012,5.99,Early,0,0,0,0,0,0,22/09/2015,3.4,1069,1,,3.2,3,,1,1
979,3,19/04/2012,Labrador Retriever,1,18/10/2012,5.99,Early,0,0,0,0,0,0,22/09/2015,3.4,1069,1,,3.2,4,,1,1
125,3,25/11/2011,Akita - Japanese Inu,1,25/05/2012,5.99,Early,0,0,0,0,0,0,03/07/2013,1.6,404,1,,1.4,1,1,0,1
125,3,25/11/2011,Akita - Japanese Inu,1,25/05/2012,5.99,Early,0,0,0,0,0,0,03/07/2013,1.6,404,1,,1.4,2,,1,1
125,3,25/11/2011,Akita - Japanese Inu,1,25/05/2012,5.99,Early,0,0,0,0,0,0,03/07/2013,1.6,404,1,,1.4,3,,1,1
125,3,25/11/2011,Akita - Japanese Inu,1,25/05/2012,5.99,Early,0,0,0,0,0,0,03/07/2013,1.6,404,1,,1.4,4,,1,1
116,3,01/06/2012,Crossbreed,0,30/11/2012,5.99,Early,0,0,0,0,0,0,18/04/2013,0.9,139,1,,0.6,1,1,0,1
116,3,01/06/2012,Crossbreed,0,30/11/2012,5.99,Early,0,0,0,0,0,0,18/04/2013,0.9,139,1,,0.6,2,,1,1
116,3,01/06/2012,Crossbreed,0,30/11/2012,5.99,Early,0,0,0,0,0,0,18/04/2013,0.9,139,1,,0.6,3,,1,1
116,3,01/06/2012,Crossbreed,0,30/11/2012,5.99,Early,0,0,0,0,0,0,18/04/2013,0.9,139,1,,0.6,4,,1,1
61,3,04/07/2012,Irish Setter,0,02/01/2013,5.99,Early,0,0,0,0,0,0,14/01/2019,6.5,2203,1,,6.3,1,0,0,1.114647613
61,3,04/07/2012,Irish Setter,0,02/01/2013,5.99,Early,0,0,0,0,0,0,14/01/2019,6.5,2203,1,,6.3,2,0,0,1.114647613
61,3,04/07/2012,Irish Setter,0,02/01/2013,5.99,Early,0,0,0,0,0,0,14/01/2019,6.5,2203,1,,6.3,3,0,0,1.114647613
61,3,04/07/2012,Irish Setter,0,02/01/2013,5.99,Early,0,0,0,0,0,0,14/01/2019,6.5,2203,1,,6.3,4,1,,1.114647613
424,3,25/12/2012,Cavalier King Charles Spaniel,1,25/06/2013,5.99,Early,0,0,0,0,0,0,,,,0,16/12/2019,6.7,1,0,0,0.768915
424,3,25/12/2012,Cavalier King Charles Spaniel,1,25/06/2013,5.99,Early,0,0,0,0,0,0,,,,0,16/12/2019,6.7,2,0,0,0.768915
424,3,25/12/2012,Cavalier King Charles Spaniel,1,25/06/2013,5.99,Early,0,0,0,0,0,0,,,,0,16/12/2019,6.7,3,0,0,0.768915
424,3,25/12/2012,Cavalier King Charles Spaniel,1,25/06/2013,5.99,Early,0,0,0,0,0,0,,,,0,16/12/2019,6.7,4,0,0,0.768915
425,2,17/06/2012,German Shepherd Dog,1,17/12/2012,6.02,Early,0,0,0,0,0,0,21/01/2018,5.6,1861,1,,5.4,1,0,0,1.013443235
425,2,17/06/2012,German Shepherd Dog,1,17/12/2012,6.02,Early,0,0,0,0,0,0,21/01/2018,5.6,1861,1,,5.4,2,0,0,1.013443235
425,2,17/06/2012,German Shepherd Dog,1,17/12/2012,6.02,Early,0,0,0,0,0,0,21/01/2018,5.6,1861,1,,5.4,3,1,,1.013443235
425,2,17/06/2012,German Shepherd Dog,1,17/12/2012,6.02,Early,0,0,0,0,0,0,21/01/2018,5.6,1861,1,,5.4,4,,1,1.013443235
78,2,01/06/2011,Crossbreed,0,01/12/2011,6.02,Early,0,0,0,0,0,0,,,,0,04/12/2012,1.3,1,0,0,1.164191198
78,2,01/06/2011,Crossbreed,0,01/12/2011,6.02,Early,0,0,0,0,0,0,,,,0,04/12/2012,1.3,2,,1,1.164191198
78,2,01/06/2011,Crossbreed,0,01/12/2011,6.02,Early,0,0,0,0,0,0,,,,0,04/12/2012,1.3,3,,1,1.164191198
78,2,01/06/2011,Crossbreed,0,01/12/2011,6.02,Early,0,0,0,0,0,0,,,,0,04/12/2012,1.3,4,,1,1.164191198
502,2,12/07/2011,Shih-tzu,1,11/01/2012,6.02,Early,0,0,0,0,0,0,,,,0,06/03/2023,8.2,1,0,0,0.828058635
502,2,12/07/2011,Shih-tzu,1,11/01/2012,6.02,Early,0,0,0,0,0,0,,,,0,06/03/2023,8.2,2,0,0,0.828058635
502,2,12/07/2011,Shih-tzu,1,11/01/2012,6.02,Early,0,0,0,0,0,0,,,,0,06/03/2023,8.2,3,0,0,0.828058635
502,2,12/07/2011,Shih-tzu,1,11/01/2012,6.02,Early,0,0,0,0,0,0,,,,0,06/03/2023,8.2,4,0,0,0.828058635
364,2,15/04/2010,Purebreed - Other,0,15/10/2010,6.02,Early,0,0,0,0,0,0,02/10/2016,6.5,2179,1,,6.2,1,0,0,1.193505797
364,2,15/04/2010,Purebreed - Other,0,15/10/2010,6.02,Early,0,0,0,0,0,0,02/10/2016,6.5,2179,1,,6.2,2,0,0,1.193505797
364,2,15/04/2010,Purebreed - Other,0,15/10/2010,6.02,Early,0,0,0,0,0,0,02/10/2016,6.5,2179,1,,6.2,3,0,0,1.193505797
364,2,15/04/2010,Purebreed - Other,0,15/10/2010,6.02,Early,0,0,0,0,0,0,02/10/2016,6.5,2179,1,,6.2,4,1,,1.193505797
258,0,06/02/2011,Crossbreed,0,08/08/2011,6.02,Early,0,0,0,0,0,0,,,,0,20/04/2018,7,1,0,0,0.979635238
258,0,06/02/2011,Crossbreed,0,08/08/2011,6.02,Early,0,0,0,0,0,0,,,,0,20/04/2018,7,2,0,0,0.979635238
258,0,06/02/2011,Crossbreed,0,08/08/2011,6.02,Early,0,0,0,0,0,0,,,,0,20/04/2018,7,3,0,0,0.979635238
258,0,06/02/2011,Crossbreed,0,08/08/2011,6.02,Early,0,0,0,0,0,0,,,,0,20/04/2018,7,4,0,0,0.979635238
832,0,15/09/2011,Crossbreed,0,16/03/2012,6.02,Early,0,0,0,0,0,0,,,,0,02/05/2023,8.2,1,0,0,0.979635238
832,0,15/09/2011,Crossbreed,0,16/03/2012,6.02,Early,0,0,0,0,0,0,,,,0,02/05/2023,8.2,2,0,0,0.979635238
832,0,15/09/2011,Crossbreed,0,16/03/2012,6.02,Early,0,0,0,0,0,0,,,,0,02/05/2023,8.2,3,0,0,0.979635238
832,0,15/09/2011,Crossbreed,0,16/03/2012,6.02,Early,0,0,0,0,0,0,,,,0,02/05/2023,8.2,4,0,0,0.979635238
503,0,22/11/2010,German Shepherd Dog,0,24/05/2011,6.02,Early,0,0,0,0,0,0,19/12/2017,7.1,2401,1,,6.8,1,0,0,1.101103876
503,0,22/11/2010,German Shepherd Dog,0,24/05/2011,6.02,Early,0,0,0,0,0,0,19/12/2017,7.1,2401,1,,6.8,2,0,0,1.101103876
503,0,22/11/2010,German Shepherd Dog,0,24/05/2011,6.02,Early,0,0,0,0,0,0,19/12/2017,7.1,2401,1,,6.8,3,0,0,1.101103876
503,0,22/11/2010,German Shepherd Dog,0,24/05/2011,6.02,Early,0,0,0,0,0,0,19/12/2017,7.1,2401,1,,6.8,4,1,,1.101103876
226,0,18/02/2010,Purebreed - Other,0,20/08/2010,6.02,Early,0,0,0,0,0,0,20/07/2017,7.4,2526,1,,7.2,1,0,0,1.006726261
226,0,18/02/2010,Purebreed - Other,0,20/08/2010,6.02,Early,0,0,0,0,0,0,20/07/2017,7.4,2526,1,,7.2,2,0,0,1.006726261
226,0,18/02/2010,Purebreed - Other,0,20/08/2010,6.02,Early,0,0,0,0,0,0,20/07/2017,7.4,2526,1,,7.2,3,0,0,1.006726261
