PatientID,DataSiloName,BirthDate,Sex_Status ,Neuter_Status ,VetCompassBreed_Cleaned,Bodyweight (kg),Bodyweight (kg) (excluding missing),Bodyweight (kg)_missing,Insurance status,Insurance status_01,Overweight/obese,Overweight/obese_exclude missing,Overweight/obese_missing,Date of CCL rupture diagnosis,Age at diagnosis (years),Management of CCL rupture,Surgical Method,Change in Assignment ,Management of CCL rupture_01,Orthopaedic comorbidity at diagnosis collapsed,Number of non-orthopaedic comorbidities at diagnosis_grouped,Date of surgery,Lameness_binary_3mo,Lameness_3mo_cens,Lameness_3mo_missing,Lameness_binary_12mo,Lameness_12mo_cens,Lameness_12mo_missing,Analgesia_at_3mo,Analgesia_at_3mo_cens,Analgesia_at_6mo,Analgesia_at_6mo_cens,Analgesia_at_12mo,Analgesia_at_12mo_cens,Subsequent contralateral CCL rupture,Date of subsequent rupture,Did the dog die,Date of death,Method of death,Date of final EPR,Date of final follow up,Follow_up_time
25864,A,07/05/2013 00:00,Female,Neutered,Crossbreed,27.25,27.25,0,Insured,1,Overweight/obese,Overweight/obese,1,09/10/2019 00:00,6.42,Surgical,TTA,0,1,No recorded comorbidity ,0,08/11/2019 00:00,0,0,0,,1,0,0,0,0,0,,1,Yes,20/08/2020 00:00,No,,,13/12/2021 00:00,20/08/2020 00:00,10.4
54564,B,13/04/2012 00:00,Male,Neutered,Husky,32.3,32.3,0,NotInsured,0,Not recorded,,0,23/10/2019 00:00,7.53,Surgical,TTA,0,1,Osteoarthritis,1,12/11/2019 00:00,1,0,0,0,0,0,1,0,1,0,,1,No,,No,,,03/09/2020 00:00,03/09/2020 00:00,10.4
45353,B,23/10/2015 00:00,Female,Entire,French Bulldog,13,13,0,Insured,1,Overweight/obese,Overweight/obese,1,07/02/2019 00:00,3.29,Surgical,TPLO,0,1,No recorded comorbidity ,0,27/02/2019 00:00,1,0,0,1,0,0,1,0,1,0,,1,No,,No,,,23/12/2019 00:00,23/12/2019 00:00,10.5
66368,B,22/04/2014 00:00,Male,Entire,Maltese,8.615,8.615,0,NotInsured,0,Not recorded,,0,19/02/2019 00:00,4.83,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,26/03/2019 00:00,0,0,0,1,0,0,0,0,0,0,,1,No,,No,,,04/01/2020 00:00,04/01/2020 00:00,10.5
72768,B,12/09/2013 00:00,Male,Neutered,French Bulldog,17,17,0,NotInsured,0,Not recorded,,0,06/09/2019 00:00,5.98,Surgical,TPLO,0,1,No recorded comorbidity ,0,16/09/2019 00:00,,1,1,0,0,0,1,0,0,0,,1,No,,No,,,22/07/2020 00:00,22/07/2020 00:00,10.5
15535,E,22/04/2012 00:00,Male,Neutered,Beagle,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,02/08/2019 00:00,7.28,Surgical,Not recorded,0,1,No recorded comorbidity ,0,13/08/2019 00:00,0,0,0,,1,0,0,0,0,0,,1,Yes,19/06/2020 00:00,No,,,19/03/2021 00:00,19/06/2020 00:00,10.6
46498,B,17/06/2011 00:00,Female,Neutered,Crossbreed,7.5,7.5,0,NotInsured,0,Overweight/obese,Overweight/obese,1,23/10/2019 00:00,8.35,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,1,0,0,0,,1,No,,No,,,09/09/2020 00:00,09/09/2020 00:00,10.6
31871,B,17/05/2011 00:00,Male,Neutered,Lhasa Apso,9.3,9.3,0,Insured,1,Not recorded,,0,26/08/2019 00:00,8.28,Surgical,Not recorded,0,1,No recorded comorbidity ,0,23/09/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,15/07/2020 00:00,15/07/2020 00:00,10.7
27828,B,18/06/2017 00:00,Male,Entire,Cocker Spaniel,15.8,15.8,0,Insured,1,Not recorded,,0,17/10/2019 00:00,2.33,Surgical,TPLO,0,1,No recorded comorbidity ,0,24/10/2019 00:00,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,06/09/2020 00:00,06/09/2020 00:00,10.7
61560,A,05/12/2008 00:00,Male,Neutered,Labrador Retriever,35,35,0,Insured,1,Not recorded,,0,05/12/2019 00:00,11,Surgical,TPLO,0,1,No recorded comorbidity ,0,10/12/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,Yes,27/10/2020 00:00,No,,,10/06/2021 00:00,27/10/2020 00:00,10.8
19976,A,10/03/2007 00:00,Female,Neutered,Crossbreed,32.5,32.5,0,Insured,1,Not recorded,,0,06/03/2019 00:00,11.97,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,,1,1,1,0,1,0,,1,No,,Yes,29/01/2020 00:00,Euthanasia,29/01/2020 00:00,29/01/2020 00:00,10.8
51457,A,09/04/2013 00:00,Female,Neutered,Shih-tzu,8.2,8.2,0,Insured,1,Not recorded,,0,14/10/2019 00:00,6.51,Surgical,Lateral Suture,0,1,Osteoarthritis,0,23/10/2019 00:00,0,0,0,,1,0,0,0,0,0,,1,Yes,08/09/2020 00:00,No,,,16/07/2021 00:00,08/09/2020 00:00,10.9
20613,B,14/04/2011 00:00,Male,Neutered,Cocker Spaniel,21.2,21.2,0,NotInsured,0,Overweight/obese,Overweight/obese,1,05/09/2019 00:00,8.39,Surgical,TTA,0,1,No recorded comorbidity ,0,05/09/2019 00:00,1,0,0,0,0,0,1,0,0,0,,1,No,,No,,,31/07/2020 00:00,31/07/2020 00:00,10.9
42597,C,26/09/2011 00:00,Female,Neutered,Labrador Retriever,30.15,30.15,0,Insured,1,Not recorded,,0,04/09/2019 00:00,7.94,Surgical,TPLO,0,1,No recorded comorbidity ,0,04/09/2019 00:00,,1,1,,1,1,0,0,0,0,,1,No,,No,,,31/07/2020 00:00,31/07/2020 00:00,10.9
51844,D,24/04/2014 00:00,Male,Neutered,Crossbreed,26.7,26.7,0,NotInsured,0,Overweight/obese,Overweight/obese,1,29/10/2019 00:00,5.51,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,0,0,0,0,,1,No,,Yes,27/09/2020 00:00,Euthanasia,27/09/2020 00:00,27/09/2020 00:00,11
41530,B,01/06/2012 00:00,Male,Neutered,Yorkshire Terrier,8.565,8.565,0,NotInsured,0,Not recorded,,0,09/10/2019 00:00,7.35,Surgical,Lateral suture,0,1,Patellar luxation,0,25/10/2019 00:00,1,0,0,1,0,0,1,0,1,0,,1,No,,No,,,07/09/2020 00:00,07/09/2020 00:00,11
46821,B,18/09/2012 00:00,Male,Neutered,Golden Retriever,44.35,44.35,0,Insured,1,Overweight/obese,Overweight/obese,1,17/09/2019 00:00,7,Surgical,Not recorded,0,1,No recorded comorbidity ,0,24/09/2019 00:00,,1,1,1,0,0,1,0,1,0,,1,No,,No,,,17/08/2020 00:00,17/08/2020 00:00,11
97668,B,05/06/2011 00:00,Male,Neutered,Staffordshire Bull Terrier,25.3,25.3,0,Insured,1,Not recorded,,0,28/09/2019 00:00,8.31,Surgical,CCWO,0,1,No recorded comorbidity ,0,29/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,28/08/2020 00:00,28/08/2020 00:00,11
42795,A,28/04/2010 00:00,Female,Neutered,Staffordshire Bull Terrier,17.5,17.5,0,Insured,1,Not recorded,,0,04/06/2019 00:00,9.1,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,04/05/2020 00:00,04/05/2020 00:00,11
34381,D,27/08/2014 00:00,Female,Neutered,Yorkshire Terrier,3.5,3.5,0,Insured,1,Not recorded,,0,14/05/2019 00:00,4.71,NonSurgical,,0,0,No recorded comorbidity ,1,,,1,1,0,0,0,0,0,0,0,,1,No,,Yes,14/04/2020 00:00,Euthanasia,14/04/2020 00:00,14/04/2020 00:00,11.1
2092,D,06/06/2013 00:00,Male,Neutered,Crossbreed,21.3,21.3,0,Insured,1,Overweight/obese,Overweight/obese,1,15/10/2019 00:00,6.36,Surgical,MMP,0,1,No recorded comorbidity ,0,22/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,Yes,15/09/2020 00:00,No,,,27/10/2021 00:00,15/09/2020 00:00,11.1
92767,C,07/09/2007 00:00,Male,Neutered,Yorkshire Terrier,4.25,4.25,0,NotInsured,0,Not recorded,,0,12/09/2019 00:00,11.99,NonSurgical,,0,0,Patellar luxation,0,,1,0,0,,1,1,0,0,0,0,,1,No,,No,,,15/08/2020 00:00,15/08/2020 00:00,11.1
91467,B,07/03/2011 00:00,Male,Neutered,Miniature Schnauzer,11.15,11.15,0,NotInsured,0,Overweight/obese,Overweight/obese,1,02/09/2019 00:00,8.49,Surgical,TPLO,0,1,No recorded comorbidity ,0,06/09/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,07/08/2020 00:00,07/08/2020 00:00,11.2
6035,D,16/01/2014 00:00,Male,Neutered,Jack Russell Terrier,10.5,10.5,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,28/11/2019 00:00,5.86,Surgical,CCWO,0,1,Osteoarthritis,0,18/12/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,03/11/2020 00:00,03/11/2020 00:00,11.2
36788,B,15/03/2009 00:00,Male,Neutered,Golden Retriever,26,26,0,NotInsured,0,Not recorded,,0,12/09/2019 00:00,10.49,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,1,0,0,1,0,1,0,,1,No,,No,,,18/08/2020 00:00,18/08/2020 00:00,11.2
22885,B,22/02/2010 00:00,Male,Entire,West Highland White Terrier,9.5,9.5,0,Insured,1,Not recorded,,0,23/05/2019 00:00,9.25,Surgical,Not recorded,0,1,No recorded comorbidity ,0,12/06/2019 00:00,1,0,0,,1,1,0,0,0,0,,1,No,,No,,,29/04/2020 00:00,29/04/2020 00:00,11.3
73275,B,29/10/2010 00:00,Female,Entire,Crossbreed,32,32,0,Insured,1,Not recorded,,0,18/08/2019 00:00,8.8,Surgical,TPLO,0,1,No recorded comorbidity ,0,09/09/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,26/07/2020 00:00,26/07/2020 00:00,11.3
39213,D,14/12/2012 00:00,Male,Neutered,Puggle,17.5,17.5,0,Insured,1,Overweight/obese,Overweight/obese,1,17/06/2019 00:00,6.51,NonSurgical,,0,0,Other,0,,,1,1,,1,1,0,0,0,0,,1,No,,No,,,26/05/2020 00:00,26/05/2020 00:00,11.3
25578,B,03/03/2017 00:00,Male,Entire,West Highland White Terrier,-100,,1,Insured,1,Not recorded,,0,03/09/2019 00:00,2.5,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,15/08/2020 00:00,15/08/2020 00:00,11.4
78032,B,28/02/2011 00:00,Male,Neutered,Cocker Spaniel,14.6,14.6,0,NotInsured,0,Overweight/obese,Overweight/obese,1,12/08/2019 00:00,8.45,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,,1,No,,No,,,24/07/2020 00:00,24/07/2020 00:00,11.4
61328,A,19/10/2011 00:00,Male,Neutered,West Highland White Terrier,10.3,10.3,0,Insured,1,Overweight/obese,Overweight/obese,1,26/07/2019 00:00,7.77,Surgical,Lateral Suture,0,1,Osteoarthritis,0,02/08/2019 00:00,1,0,0,0,0,0,0,0,0,0,,1,Yes,10/07/2020 00:00,No,,,14/01/2022 00:00,10/07/2020 00:00,11.5
38102,B,16/01/2008 00:00,Male,Entire,Crossbreed,7,7,0,NotInsured,0,Not recorded,,0,17/08/2019 00:00,11.58,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,01/08/2020 00:00,01/08/2020 00:00,11.5
20234,B,02/11/2010 00:00,Male,Neutered,West Highland White Terrier,12.65,12.65,0,Insured,1,Not recorded,,0,21/03/2019 00:00,8.38,Surgical,TPLO,0,1,Osteoarthritis,0,02/04/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,06/03/2020 00:00,06/03/2020 00:00,11.6
57508,B,16/07/2008 00:00,Male,Neutered,Jack Russell Terrier,8.2,8.2,0,NotInsured,0,Not recorded,,0,28/09/2019 00:00,11.2,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,01/10/2019 00:00,1,0,0,,1,1,1,0,1,0,,1,No,,No,,,14/09/2020 00:00,14/09/2020 00:00,11.6
85125,C,21/02/2013 00:00,Female,Neutered,Golden Retriever,28.4,28.4,0,Insured,1,Overweight/obese,Overweight/obese,1,09/09/2019 00:00,6.55,Surgical,TPLO,0,1,Other,0,02/10/2019 00:00,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,27/08/2020 00:00,27/08/2020 00:00,11.6
22962,B,29/08/2011 00:00,Male,Entire,Staffordshire Bull Terrier,19.2,19.2,0,NotInsured,0,Not recorded,,0,09/09/2019 00:00,8.03,Surgical,Not recorded,0,1,Osteoarthritis,0,23/09/2019 00:00,,1,1,1,0,0,1,0,1,0,,1,No,,No,,,01/09/2020 00:00,01/09/2020 00:00,11.8
79694,A,01/04/2009 00:00,Male,Neutered,Jack Russell Terrier,8.3,8.3,0,Insured,1,Overweight/obese,Overweight/obese,1,10/06/2019 00:00,10.19,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,0,0,0,0,,1,No,,Yes,08/06/2020 00:00,Euthanasia,08/06/2020 00:00,08/06/2020 00:00,12
95520,B,18/10/2007 00:00,Male,Neutered,Crossbreed,25.4,25.4,0,Insured,1,Overweight/obese,Overweight/obese,1,22/07/2019 00:00,11.76,Surgical,Lateral Suture,0,1,Osteoarthritis,0,24/07/2019 00:00,1,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,22/07/2020 00:00,22/07/2020 00:00,12
19963,B,08/08/2010 00:00,Male,Entire,Jack Russell Terrier,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,02/09/2019 00:00,9.07,Surgical,TPLO,0,1,No recorded comorbidity ,0,04/09/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,03/09/2020 00:00,03/09/2020 00:00,12
69923,A,01/01/2009 00:00,Male,Neutered,Yorkshire Terrier,8.6,8.6,0,Insured,1,Not recorded,,0,21/08/2019 00:00,10.63,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,1,0,0,1,0,1,0,0,0,Yes,24/08/2020 00:00,No,,,07/01/2022 00:00,24/08/2020 00:00,12
70836,D,18/10/2012 00:00,Male,Neutered,Labrador Retriever,37.35,37.35,0,Insured,1,Overweight/obese,Overweight/obese,1,15/11/2019 00:00,7.07,Surgical,Not recorded,0,1,No recorded comorbidity ,0,20/11/2019 00:00,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,20/11/2020 00:00,20/11/2020 00:00,12
22901,B,02/07/2011 00:00,Male,Neutered,Crossbreed,8.2,8.2,0,Insured,1,Overweight/obese,Overweight/obese,1,23/02/2019 00:00,7.65,Surgical,TPLO,0,1,No recorded comorbidity ,0,01/03/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,02/03/2020 00:00,02/03/2020 00:00,12
24724,B,16/10/2012 00:00,Female,Neutered,Boxer,30.7,30.7,0,Insured,1,Not recorded,,0,08/07/2019 00:00,6.72,Surgical,TPLO,0,1,No recorded comorbidity ,0,16/07/2019 00:00,0,0,0,1,0,0,1,0,1,0,,1,No,,No,,,17/07/2020 00:00,17/07/2020 00:00,12
98859,B,30/03/2015 00:00,Female,Entire,Labradoodle,12.1,12.1,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,18/06/2019 00:00,4.22,Surgical,TTA,0,1,No recorded comorbidity ,0,18/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,30/06/2020 00:00,30/06/2020 00:00,12
95209,B,18/08/2009 00:00,Male,Entire,Jack Russell Terrier,12,12,0,Insured,1,Not recorded,,0,28/08/2019 00:00,10.03,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,02/09/2019 00:00,1,0,0,0,0,0,0,0,0,0,,1,No,,No,,,09/09/2020 00:00,09/09/2020 00:00,12
9548,B,23/02/2014 00:00,Male,Entire,Bull Mastiff,-100,,1,Insured,1,Not recorded,,0,23/08/2019 00:00,5.49,Surgical,TPLO,0,1,Osteoarthritis,0,27/09/2019 00:00,1,0,0,0,0,0,0,0,0,0,,1,No,,No,,,08/09/2020 00:00,08/09/2020 00:00,12
80228,D,22/04/2012 00:00,Female,Neutered,French Bulldog,11.525,11.525,0,Insured,1,Overweight/obese,Overweight/obese,1,13/06/2019 00:00,7.14,Surgical,TPLO,0,1,Patellar luxation,0,18/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,01/07/2020 00:00,01/07/2020 00:00,12
78068,B,16/10/2012 00:00,Female,Neutered,Crossbreed,19.7,19.7,0,Insured,1,Not recorded,,0,04/06/2019 00:00,6.63,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,24/06/2020 00:00,24/06/2020 00:00,12
34545,B,18/08/2008 00:00,Female,Neutered,German Pointer,19.9,19.9,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,04/08/2019 00:00,10.96,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,0,0,0,0,,1,No,,No,,,24/08/2020 00:00,24/08/2020 00:00,12
64653,B,05/07/2011 00:00,Female,Entire,Crossbreed,6.1,6.1,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,21/01/2019 00:00,7.55,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,,1,1,0,0,0,0,,1,No,,No,,,15/02/2020 00:00,15/02/2020 00:00,12
92141,B,05/09/2013 00:00,Male,Neutered,Alaskan Husky,32.6,32.6,0,NotInsured,0,Not recorded,,0,24/03/2019 00:00,5.55,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/03/2019 00:00,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,19/04/2020 00:00,19/04/2020 00:00,12
38467,B,20/08/2013 00:00,Female,Neutered,Crossbreed,21.6,21.6,0,Insured,1,Overweight/obese,Overweight/obese,1,26/06/2019 00:00,5.85,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,27/06/2019 00:00,1,0,0,0,0,0,0,0,0,0,,1,Yes,22/07/2020 00:00,No,,,22/07/2020 00:00,22/07/2020 00:00,12
32533,B,05/12/2012 00:00,Female,Neutered,King Charles Spaniel,9.15,9.15,0,Insured,1,Overweight/obese,Overweight/obese,1,13/05/2019 00:00,6.43,Surgical,CCWO,0,1,Osteoarthritis,0,17/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,,1,No,,No,,,08/06/2020 00:00,08/06/2020 00:00,12
64844,A,15/12/2015 00:00,Male,Neutered,Hungarian Vizsla,26.5,26.5,0,Insured,1,Overweight/obese,Overweight/obese,1,17/12/2019 00:00,4.01,Surgical,Not recorded,0,1,No recorded comorbidity ,0,20/12/2019 00:00,,1,1,0,0,0,0,0,0,0,,1,No,,No,,,13/01/2021 00:00,13/01/2021 00:00,12
54725,B,05/12/2013 00:00,Female,Neutered,Crossbreed,8.95,8.95,0,Insured,1,Not recorded,,0,06/08/2019 00:00,5.67,Surgical,TPLO,0,1,No recorded comorbidity ,0,06/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,08/09/2020 00:00,No,,,12/09/2020 00:00,08/09/2020 00:00,12
99216,C,22/06/2011 00:00,Male,Neutered,Border Terrier,11.6,11.6,0,Insured,1,Not recorded,,0,03/05/2019 00:00,7.86,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,08/05/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,Yes,05/06/2020 00:00,No,,,07/09/2021 00:00,05/06/2020 00:00,12
70346,A,06/04/2010 00:00,Male,Neutered,Crossbreed,28.1,28.1,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,04/02/2019 00:00,8.83,Surgical,Not recorded,0,1,Osteoarthritis,1,25/02/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,10/03/2020 00:00,10/03/2020 00:00,12
8315,C,19/10/2013 00:00,Female,Neutered,Crossbreed,-100,,1,NotInsured,0,Not recorded,,0,27/06/2019 00:00,5.69,Surgical,TTA,0,1,Osteoarthritis,0,27/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,01/08/2020 00:00,Euthanasia,01/08/2020 00:00,01/08/2020 00:00,12
28891,A,30/10/2015 00:00,Female,Entire,Rottweiler,51.6,51.6,0,Insured,1,Not recorded,,0,24/06/2019 00:00,3.65,Surgical,TPLO,0,1,No recorded comorbidity ,0,25/06/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,01/08/2020 00:00,01/08/2020 00:00,12
38032,A,05/07/2012 00:00,Female,Neutered,Bichon Frise,9.8,9.8,0,Insured,1,Overweight/obese,Overweight/obese,1,26/11/2019 00:00,7.39,Surgical,TPLO,0,1,Osteoarthritis,1,17/12/2019 00:00,0,0,0,0,0,0,1,0,1,0,0,0,Yes,06/01/2021 00:00,No,,,13/01/2022 00:00,06/01/2021 00:00,12
5944,A,31/12/2007 00:00,Male,Neutered,Cocker Spaniel,18.15,18.15,0,Insured,1,Not recorded,,0,02/01/2019 00:00,11.01,Surgical,TPLO,0,1,No recorded comorbidity ,0,02/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,13/02/2020 00:00,No,,,04/03/2020 00:00,13/02/2020 00:00,12
92769,B,07/12/2014 00:00,Male,Neutered,Lurcher,23,23,0,Insured,1,Not recorded,,0,09/07/2019 00:00,4.59,Surgical,TPLO,0,1,No recorded comorbidity ,0,09/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,21/08/2020 00:00,21/08/2020 00:00,12
40318,C,20/12/2009 00:00,Female,Neutered,Crossbreed,24,24,0,NotInsured,0,Overweight/obese,Overweight/obese,1,06/12/2019 00:00,9.96,Surgical,TPLO,0,1,No recorded comorbidity ,0,30/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,18/01/2021 00:00,18/01/2021 00:00,12
20995,A,09/06/2017 00:00,Male,Neutered,Crossbreed,-100,,1,Insured,1,Not recorded,,0,26/11/2019 00:00,2.46,Surgical,TPLO,0,1,Osteoarthritis,0,28/11/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,11/01/2021 00:00,11/01/2021 00:00,12
57041,C,29/07/2011 00:00,Male,Neutered,Lhasa Apso,10.105,10.105,0,Insured,1,Not recorded,,0,28/10/2019 00:00,8.25,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,28/10/2019 00:00,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,13/12/2020 00:00,13/12/2020 00:00,12
24333,B,02/06/2013 00:00,Female,Neutered,West Highland White Terrier,8.8,8.8,0,NotInsured,0,Not recorded,,0,12/07/2019 00:00,6.11,NonSurgical,,0,0,Patellar luxation,0,,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,28/08/2020 00:00,28/08/2020 00:00,12
45424,B,26/12/2010 00:00,Male,Entire,Labrador Retriever,38.6,38.6,0,Insured,1,Not recorded,,0,09/01/2019 00:00,8.04,Surgical,Not recorded,0,1,No recorded comorbidity ,0,16/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,26/02/2020 00:00,26/02/2020 00:00,12
32336,A,24/03/2012 00:00,Female,Neutered,Labradoodle,10.8,10.8,0,Insured,1,Not recorded,,0,28/01/2019 00:00,6.85,Surgical,TTA,0,1,Patellar luxation,0,28/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,17/03/2020 00:00,No,,,28/09/2021 00:00,17/03/2020 00:00,12
34686,B,16/04/2015 00:00,Female,Entire,Crossbreed,24.8,24.8,0,Insured,1,Overweight/obese,Overweight/obese,1,25/07/2019 00:00,4.27,Surgical,TPLO,0,1,No recorded comorbidity ,0,14/08/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,12/09/2020 00:00,12/09/2020 00:00,12
69175,B,11/02/2011 00:00,Female,Neutered,Cavalier King Charles Spaniel,11.5,11.5,0,Insured,1,Overweight/obese,Overweight/obese,1,18/04/2019,8.18,Surgical,TPLO,0,1,No recorded comorbidity ,0,18/04/2019 00:00,,1,1,1,0,0,1,0,1,0,1,0,Yes,07/06/2020 00:00,No,,,14/09/2020 00:00,07/06/2020 00:00,12
51671,D,13/07/2010 00:00,Female,Neutered,Staffordshire Bull Terrier,17.7,17.7,0,Insured,1,Not recorded,,0,05/04/2019 00:00,8.73,Surgical,TPLO,0,1,No recorded comorbidity ,0,17/04/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,01/06/2020 00:00,Yes,22/12/2021 00:00,Euthanasia,22/12/2021 00:00,01/06/2020 00:00,12
78760,A,12/07/2009 00:00,Male,Neutered,Crossbreed,33,33,0,NotInsured,0,Not recorded,,0,02/04/2019 00:00,9.72,NonSurgical,,0,0,Osteoarthritis,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,Yes,29/05/2020 00:00,Euthanasia,29/05/2020 00:00,29/05/2020 00:00,12
12796,A,26/09/2010 00:00,Female,Entire,Poodle,5.4,5.4,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,18/12/2019 00:00,9.23,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,18/12/2019 00:00,,1,1,0,0,0,1,0,0,0,0,0,No,,No,,,15/02/2021 00:00,15/02/2021 00:00,12
38612,A,30/08/2013 00:00,Male,Entire,Boxer,37.225,37.225,0,Insured,1,Overweight/obese,Overweight/obese,1,07/10/2019 00:00,6.1,Surgical,MMP,0,1,No recorded comorbidity ,1,14/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,07/12/2020 00:00,Yes,30/06/2021 00:00,Euthanasia,30/06/2021 00:00,07/12/2020 00:00,12
27476,B,30/05/2014 00:00,Male,Neutered,Shih-tzu,10.025,10.025,0,Insured,1,Not recorded,,0,26/06/2019 00:00,5.07,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,28/08/2020 00:00,28/08/2020 00:00,12
63271,A,28/12/2012 00:00,Female,Neutered,West Highland White Terrier,9.8,9.8,0,Insured,1,Not recorded,,0,28/02/2019 00:00,6.17,Surgical,TPLO,0,1,Osteoarthritis,0,05/03/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,Yes,04/05/2020 00:00,No,,,10/01/2022 00:00,04/05/2020 00:00,12
73084,B,27/06/2012 00:00,Male,Neutered,Crossbreed,9.7,9.7,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,10/07/2019 00:00,7.03,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,12/07/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,14/09/2020 00:00,14/09/2020 00:00,12
9923,B,07/05/2012 00:00,Male,Neutered,Labrador Retriever,43.05,43.05,0,Insured,1,Not recorded,,0,01/06/2019 00:00,7.07,Surgical,Not recorded,0,1,No recorded comorbidity ,0,18/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,07/08/2020 00:00,07/08/2020 00:00,12
3433,B,30/04/2017 00:00,Female,Neutered,Crossbreed,8.1,8.1,0,Insured,1,Not recorded,,0,27/06/2019 00:00,2.16,Surgical,CCWO,0,1,No recorded comorbidity ,0,17/07/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,03/09/2020 00:00,03/09/2020 00:00,12
