id,DataSilo,BirthDate,VetCompassBreedOriginal,Insured,ChronicComorbidityBaseline,DateDiagnosis,AgeDiagnosis,PimoPresc,DatePimoPresc,TimeDiagnosisPimo,DiagnosticsBaseline,CHF_01_5max,DateOfCHF,Died_01_5max,compev,MethodOfDeath,DeathRelated,DateOfDeath,DateFinalEPR,FollowUp,LTFU
49829,2,31/10/2009 00:00,Cavalier King Charles Spaniel,0,1,16/04/2018 00:00,8.46,Prescribed,12/05/2018 00:00,26,1,1,19/08/2020 00:00,1,1,Unassisted,Primary reason for death,19/08/2020 00:00,,856,0
65109,2,01/03/2008 00:00,Crossbreed,0,0,29/03/2017 00:00,9.08,Prescribed,29/03/2017 00:00,1,0,1,03/08/2019 00:00,1,1,Unassisted,Not recorded,05/04/2020 00:00,,857,0
18986,1,01/01/2009 00:00,Cavalier King Charles Spaniel,0,1,25/10/2016 00:00,7.81,NotPrescribed,18/10/2018 00:00,NA,0,1,04/03/2019 00:00,1,1,Unassisted,Not recorded,13/03/2019 00:00,,860,0
9681,0,12/06/2008 00:00,Shih Tzu,1,1,09/07/2018 00:00,10.07,Prescribed,15/10/2018 00:00,98,0,0,,1,2,Euthanasia,Not related to cardiac disease,16/11/2020 00:00,,861,0
33136,1,25/03/2007 00:00,Cavalier King Charles Spaniel,0,1,26/10/2016 00:00,9.59,NotPrescribed,,NA,0,0,,0,0,,,,06/03/2019 00:00,861,1
60136,0,03/10/2006 00:00,Whippet,0,1,30/03/2016 00:00,9.49,NotPrescribed,,NA,0,0,,0,0,,,,10/08/2018 00:00,863,1
75057,0,21/01/2007 00:00,Papillon,0,1,07/02/2016 00:00,9.05,NotPrescribed,22/06/2018 00:00,NA,0,1,22/06/2018 00:00,1,1,Unassisted,Not recorded,03/08/2019 00:00,,866,0
87944,1,11/04/2008 00:00,West Highland White Terrier,1,1,05/01/2016 00:00,7.73,Prescribed,05/01/2016 00:00,1,1,0,,1,2,Unassisted,Not recorded,20/05/2018 00:00,,866,0
57773,2,03/07/2004 00:00,Crossbreed,0,1,15/01/2016 00:00,11.53,Prescribed,15/01/2016 00:00,1,0,0,,0,0,,,,02/06/2018 00:00,869,1
98153,1,18/12/2007 00:00,Cavalier King Charles Spaniel,0,1,10/02/2017 00:00,9.15,NotPrescribed,28/02/2018 00:00,NA,0,1,01/07/2019 00:00,1,1,Unassisted,Primary reason for death,01/07/2019 00:00,,871,0
78295,0,19/03/2009 00:00,Chihuahua,0,1,18/02/2017 00:00,7.92,NotPrescribed,,NA,0,0,,0,0,,,,09/07/2019 00:00,871,1
79745,0,14/03/2009 00:00,Cavalier King Charles Spaniel,1,1,22/03/2017 00:00,8.02,NotPrescribed,27/11/2018 00:00,NA,0,0,,1,2,Euthanasia,Not recorded,13/08/2019 00:00,,874,0
32861,2,19/04/2007 00:00,Cavalier King Charles Spaniel,0,0,02/05/2018 00:00,11.04,NotPrescribed,22/03/2019 00:00,NA,0,1,23/09/2020 00:00,0,1,,,,04/11/2020 00:00,875,0
20587,1,01/06/2003 00:00,Jack Russell Terrier,0,1,14/06/2016 00:00,13.04,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,06/11/2018 00:00,,875,0
69885,2,07/07/2008 00:00,Chihuahua,0,1,22/01/2018 00:00,9.54,NotPrescribed,29/06/2020 00:00,NA,0,1,22/06/2020 00:00,1,1,Euthanasia,Not recorded,01/07/2021 00:00,,882,0
38378,1,29/11/2005 00:00,Jack Russell Terrier,1,1,12/01/2017 00:00,11.12,NotPrescribed,,NA,1,0,,1,2,Euthanasia,Not related to cardiac disease,16/06/2019 00:00,,885,0
65534,0,08/06/2003 00:00,Crossbreed,0,0,24/11/2016 00:00,13.46,Prescribed,19/11/2016 00:00,1,0,0,,0,0,,,,30/04/2019 00:00,887,1
41460,2,11/02/2009 00:00,Shih Tzu,1,0,31/12/2016 00:00,7.89,Prescribed,31/12/2016 00:00,1,0,0,,0,0,,,,10/06/2019 00:00,891,1
4545,0,17/01/2008 00:00,Cavalier King Charles Spaniel,0,1,18/08/2017 00:00,9.59,NotPrescribed,27/01/2020 00:00,NA,0,1,27/01/2020 00:00,1,1,Euthanasia,Secondary reason for death,24/04/2020 00:00,,892,0
81593,0,13/07/2006 00:00,Poodle,0,1,06/06/2016 00:00,9.9,NotPrescribed,20/11/2018 00:00,NA,0,1,20/11/2018 00:00,0,1,,,,20/11/2018 00:00,897,0
50599,0,22/12/2009 00:00,Cavalier King Charles Spaniel,1,1,06/09/2018 00:00,8.71,Prescribed,29/10/2018 00:00,53,1,0,,0,0,,,,19/02/2021 00:00,897,1
41740,2,29/10/2008 00:00,Cavalier King Charles Spaniel,1,1,21/09/2017 00:00,8.9,Prescribed,21/09/2017 00:00,1,0,0,,1,2,Euthanasia,Not related to cardiac disease,10/03/2020 00:00,,901,0
93572,0,20/11/2005 00:00,Dachshund Miniature           ,0,1,23/02/2017 00:00,11.26,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,20/08/2019 00:00,,908,0
89471,1,30/03/2003 00:00,Jack Russell Terrier,1,1,30/09/2016 00:00,13.51,NotPrescribed,,NA,1,0,,1,2,Euthanasia,Not recorded,30/03/2019 00:00,,911,0
96511,0,25/03/2006 00:00,Jack Russell Terrier,0,1,15/06/2018 00:00,12.22,NotPrescribed,,NA,0,1,14/12/2020 00:00,1,1,Euthanasia,Primary reason for death,14/12/2020 00:00,,913,0
40928,0,04/08/2007 00:00,Crossbreed,0,1,08/08/2016 00:00,9.01,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,07/02/2019 00:00,,913,0
22967,2,18/05/2004 00:00,Crossbreed,1,1,04/09/2017 00:00,13.3,NotPrescribed,22/03/2018 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,06/03/2020 00:00,06/03/2020 00:00,914,0
96364,0,25/06/2008 00:00,Cavalier King Charles Spaniel,0,1,25/06/2018 00:00,10,NotPrescribed,,NA,0,0,,1,2,Not recorded,Not recorded,30/12/2020 00:00,,919,0
31531,0,23/09/2007 00:00,Patterdale Terrier,0,1,15/10/2018 00:00,11.06,Prescribed,23/02/2019 00:00,131,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/04/2021 00:00,,921,0
32657,0,04/05/2007 00:00,Cavalier King Charles Spaniel,0,1,15/07/2016 00:00,9.2,Prescribed,22/07/2016 00:00,7,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/01/2019 00:00,,922,0
48328,2,14/07/2006 00:00,Cavalier King Charles Spaniel,0,1,10/07/2017 00:00,10.99,NotPrescribed,,NA,0,0,,0,0,,,,21/01/2020 00:00,925,1
51856,1,18/04/2003 00:00,Jack Russell Terrier,0,0,29/01/2016 00:00,12.78,NotPrescribed,,NA,1,0,,1,2,Euthanasia,Not related to cardiac disease,13/08/2018 00:00,,927,0
45731,1,07/11/2006 00:00,Cavalier King Charles Spaniel,0,1,21/04/2018 00:00,11.45,NotPrescribed,,NA,0,0,,0,0,,,,06/11/2020 00:00,930,1
65072,1,05/03/2003 00:00,King Charles Spaniel,0,1,05/04/2016 00:00,13.09,NotPrescribed,13/07/2017 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,23/10/2018 00:00,,931,0
29980,2,19/09/2008 00:00,Crossbreed,0,0,28/11/2016 00:00,8.19,NotPrescribed,,NA,0,1,19/06/2019 00:00,0,1,,,,19/06/2019 00:00,933,0
86034,0,21/10/2006 00:00,Cavalier King Charles Spaniel,0,1,19/01/2017 00:00,10.25,NotPrescribed,01/02/2018 00:00,NA,0,0,,1,2,Unassisted,Not recorded,14/08/2019 00:00,,937,0
64135,1,17/07/2008 00:00,Dachshund Miniature           ,1,1,17/02/2016 00:00,7.59,NotPrescribed,,NA,0,0,,0,0,,,,12/09/2018 00:00,938,1
42825,0,05/09/2001 00:00,Jack Russell Terrier,0,0,05/02/2018 00:00,16.42,NotPrescribed,04/09/2020 00:00,NA,0,1,04/09/2020 00:00,1,1,Unassisted,Not recorded,23/11/2020 00:00,,942,0
95786,2,11/06/2008 00:00,Cavalier King Charles Spaniel,0,1,29/06/2016 00:00,8.05,NotPrescribed,19/05/2018 00:00,NA,0,1,27/01/2019 00:00,1,1,Unassisted,Primary reason for death,12/02/2020 00:00,,942,0
71942,1,26/09/2004 00:00,Shih Tzu,1,1,18/05/2016 00:00,11.64,Prescribed,01/06/2016 00:00,14,1,0,,1,2,Euthanasia,Not related to cardiac disease,17/12/2018 00:00,,943,0
93424,0,13/12/2007 00:00,Cavalier King Charles Spaniel,1,1,24/03/2017 00:00,9.28,NotPrescribed,22/06/2018 00:00,NA,0,1,29/10/2019 00:00,1,1,Euthanasia,Not related to cardiac disease,07/05/2021 00:00,,949,0
46239,0,01/08/2006 00:00,Cavalier King Charles Spaniel,0,1,02/11/2016 00:00,10.26,NotPrescribed,31/10/2018 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,10/06/2019 00:00,,950,0
69848,2,12/05/2008 00:00,Chihuahua,0,0,14/02/2018 00:00,9.76,NotPrescribed,01/06/2020 00:00,NA,0,1,23/09/2020 00:00,1,1,Unassisted,Primary reason for death,02/09/2021 00:00,,952,0
60378,1,12/05/2006 00:00,Jack Russell Terrier,1,1,02/05/2018 00:00,11.97,NotPrescribed,09/12/2020 00:00,NA,0,1,09/12/2020 00:00,1,1,Euthanasia,Secondary reason for death,28/04/2022 00:00,,952,0
99367,2,03/02/2008 00:00,King Charles Spaniel,1,1,10/08/2017 00:00,9.52,Prescribed,17/10/2017 00:00,68,1,0,,0,0,,,,19/03/2020 00:00,952,1
77859,1,05/11/2004 00:00,Jack Russell Terrier,0,1,14/06/2016 00:00,11.61,NotPrescribed,,NA,0,1,01/02/2019 00:00,1,1,Unassisted,Primary reason for death,01/02/2019 00:00,,962,0
48922,1,11/02/2004 00:00,Cavalier King Charles Spaniel,0,0,16/04/2016 00:00,12.18,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,08/12/2018 00:00,,966,0
16478,1,05/12/2005 00:00,Tibetan Terrier,1,0,18/04/2017 00:00,11.37,NotPrescribed,26/09/2018 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,12/12/2019 00:00,,968,0
53790,0,26/01/2007 00:00,Crossbreed,0,1,02/02/2016 00:00,9.02,Prescribed,17/05/2016 00:00,105,0,0,,1,2,Euthanasia,Not related to cardiac disease,02/10/2018 00:00,,973,0
10181,0,01/08/2007 00:00,Shih Tzu,0,1,19/06/2018 00:00,10.88,NotPrescribed,,NA,0,1,18/02/2021 00:00,1,1,Euthanasia,Primary reason for death,20/02/2021 00:00,,975,0
48368,2,14/04/2005 00:00,Crossbreed,0,0,27/09/2017 00:00,12.45,NotPrescribed,01/06/2020 00:00,NA,0,1,01/06/2020 00:00,1,1,Euthanasia,Not related to cardiac disease,30/10/2021 00:00,,978,0
87290,0,22/03/2009 00:00,Cavalier King Charles Spaniel,0,1,06/10/2017 00:00,8.54,Prescribed,27/03/2018 00:00,172,0,1,12/06/2020 00:00,1,1,Euthanasia,Not recorded,17/07/2020 00:00,,980,0
96949,2,13/03/2008 00:00,Cavalier King Charles Spaniel,0,0,22/07/2017 00:00,9.36,NotPrescribed,,NA,0,1,31/03/2020 00:00,1,1,Euthanasia,Primary reason for death,31/03/2020 00:00,,983,0
61196,2,22/12/2008 00:00,Cavalier King Charles Spaniel,1,1,03/06/2018 00:00,9.45,NotPrescribed,10/02/2021 00:00,NA,0,1,10/02/2021 00:00,1,1,Unassisted,Primary reason for death,13/02/2021 00:00,,983,0
29007,0,02/10/2006 00:00,German Spitz,0,1,04/03/2016 00:00,9.42,NotPrescribed,19/03/2018 00:00,NA,0,1,12/11/2018 00:00,0,1,,,,18/03/2019 00:00,983,0
8622,2,02/02/2008 00:00,Jack Russell Terrier,0,0,17/02/2018 00:00,10.04,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,27/10/2020 00:00,,983,0
30634,0,28/12/2006 00:00,Pug,0,1,31/05/2017 00:00,10.42,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Secondary reason for death,14/02/2020 00:00,,989,0
66638,1,05/08/2009 00:00,King Charles Spaniel,1,1,11/04/2016 00:00,6.68,NotPrescribed,09/03/2018 00:00,NA,0,0,,0,0,,,,28/12/2018 00:00,991,1
90962,2,02/07/2009 00:00,King Charles Spaniel,1,1,02/07/2016 00:00,7,NotPrescribed,08/08/2017 00:00,NA,0,1,22/03/2019 00:00,1,1,Euthanasia,Primary reason for death,03/04/2019 00:00,,993,0
35120,1,06/05/2009 00:00,Cavalier King Charles Spaniel,1,1,11/09/2018 00:00,9.35,Prescribed,18/09/2018 00:00,7,1,1,01/06/2021 00:00,0,1,,,,04/01/2023 00:00,994,0
89776,0,12/11/2004 00:00,Crossbreed,0,1,06/07/2017 00:00,12.65,NotPrescribed,,NA,0,0,,0,0,,,,27/03/2020 00:00,995,1
4521,1,11/08/2006 00:00,Chihuahua,1,1,26/09/2016 00:00,10.13,NotPrescribed,,NA,0,1,21/06/2019 00:00,1,1,Euthanasia,Primary reason for death,27/06/2019 00:00,,998,0
80878,0,14/05/2006 00:00,Cavalier King Charles Spaniel,0,1,16/10/2018 00:00,12.42,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,10/07/2021 00:00,,998,0
27405,0,25/11/2005 00:00,Cavalier King Charles Spaniel,0,1,01/07/2016 00:00,10.6,NotPrescribed,10/02/2018 00:00,NA,0,0,,0,0,,,,27/03/2019 00:00,999,1
4763,0,15/03/2008 00:00,Miniature Schnauzer,1,0,15/05/2016 00:00,8.17,NotPrescribed,,NA,1,1,11/02/2019 00:00,1,1,Euthanasia,Primary reason for death,11/02/2019 00:00,,1002,0
2930,1,16/05/2009 00:00,Cavalier King Charles Spaniel,1,1,20/12/2018 00:00,9.6,NotPrescribed,,NA,0,1,17/09/2021 00:00,1,1,Euthanasia,Primary reason for death,17/09/2021 00:00,,1002,0
87657,1,20/11/2006 00:00,Cavalier King Charles Spaniel,1,0,20/06/2016 00:00,9.58,NotPrescribed,18/07/2017 00:00,NA,0,0,,1,2,Unassisted,Secondary reason for death,21/03/2019 00:00,,1004,0
73399,1,16/03/2007 00:00,Jack Russell Terrier,1,0,18/11/2016 00:00,9.68,NotPrescribed,20/08/2019 00:00,NA,0,1,20/08/2019 00:00,1,1,Euthanasia,Not recorded,10/04/2021 00:00,,1005,0
21633,2,03/11/2009 00:00,Cavalier King Charles Spaniel,0,1,06/01/2017 00:00,7.18,NotPrescribed,19/10/2017 00:00,NA,1,1,10/10/2019 00:00,1,1,Euthanasia,Primary reason for death,06/04/2020 00:00,,1007,0
19618,2,30/03/2005 00:00,Crossbreed,0,1,03/05/2016 00:00,11.09,NotPrescribed,,NA,0,0,,0,0,,,,06/02/2019 00:00,1009,1
33268,1,03/06/2005 00:00,Jack Russell Terrier,0,1,30/07/2018 00:00,13.16,NotPrescribed,,NA,0,0,,0,0,,,,05/05/2021 00:00,1010,1
13900,0,09/10/2009 00:00,Chihuahua,0,1,28/03/2018 00:00,8.47,NotPrescribed,06/01/2021 00:00,NA,0,1,06/01/2021 00:00,1,1,Euthanasia,Primary reason for death,01/04/2021 00:00,,1015,0
8321,0,20/07/2007 00:00,Jack Russell Terrier,0,0,05/09/2016 00:00,9.13,NotPrescribed,26/04/2019 00:00,NA,0,0,,1,2,Unassisted,Not recorded,17/06/2019 00:00,,1015,0
85970,0,22/04/2006 00:00,Cavalier King Charles Spaniel,0,1,20/03/2018 00:00,11.91,Prescribed,20/03/2018 00:00,1,0,0,,1,2,Euthanasia,Not recorded,30/12/2020 00:00,,1016,0
8943,1,12/05/2008 00:00,Cavalier King Charles Spaniel,0,1,23/07/2017 00:00,9.2,NotPrescribed,21/01/2020 00:00,NA,1,1,07/05/2020 00:00,1,1,Euthanasia,Primary reason for death,11/05/2020 00:00,,1019,0
60885,0,26/05/2005 00:00,Crossbreed,0,1,20/10/2016 00:00,11.4,NotPrescribed,06/08/2019 00:00,NA,0,1,06/08/2019 00:00,1,1,Euthanasia,Primary reason for death,29/09/2019 00:00,,1020,0
5207,2,05/04/2005 00:00,Jack Russell Terrier,0,1,08/03/2016 00:00,10.92,NotPrescribed,26/12/2018 00:00,NA,0,1,26/12/2018 00:00,0,1,,,,26/12/2018 00:00,1023,0
37336,0,18/08/2006 00:00,Lhasa Apso,0,0,26/04/2018 00:00,11.69,NotPrescribed,,NA,0,1,17/02/2021 00:00,1,1,Euthanasia,Primary reason for death,21/06/2021 00:00,,1028,0
77420,0,17/07/2006 00:00,Crossbreed,0,0,22/04/2016 00:00,9.77,NotPrescribed,15/02/2019 00:00,NA,0,1,15/02/2019 00:00,1,1,Euthanasia,Primary reason for death,26/02/2019 00:00,,1029,0
80932,1,09/10/2008 00:00,Maltese Terrier,0,0,07/02/2018 00:00,9.33,NotPrescribed,04/12/2020 00:00,NA,1,1,04/12/2020 00:00,0,1,,,,12/06/2023 00:00,1031,0
34495,1,01/09/2008 00:00,Crossbreed,0,1,17/02/2018 00:00,9.46,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,24/12/2020 00:00,,1041,0
78976,1,19/10/2003 00:00,Crossbreed,1,1,27/09/2016 00:00,12.94,NotPrescribed,,NA,0,1,06/08/2019 00:00,1,1,Euthanasia,Primary reason for death,06/08/2019 00:00,,1043,0
825,0,02/03/2008 00:00,Cavalier King Charles Spaniel,1,1,03/10/2018 00:00,10.59,NotPrescribed,16/06/2020 00:00,NA,0,1,11/08/2021 00:00,1,1,Euthanasia,Primary reason for death,12/07/2023 00:00,,1043,0
98170,1,22/07/2008 00:00,Cavalier King Charles Spaniel,1,1,02/02/2018 00:00,9.53,Prescribed,20/04/2018 00:00,77,0,0,,1,2,Euthanasia,Not recorded,11/12/2020 00:00,,1043,0
72148,0,30/05/2009 00:00,Chihuahua,0,0,28/02/2017 00:00,7.75,NotPrescribed,03/06/2019 00:00,NA,0,1,11/01/2020 00:00,1,1,Euthanasia,Primary reason for death,06/06/2020 00:00,,1047,0
26164,0,03/11/2008 00:00,Cavalier King Charles Spaniel,0,1,23/01/2016 00:00,7.22,NotPrescribed,14/04/2018 00:00,NA,0,1,10/12/2018 00:00,0,1,,,,10/12/2018 00:00,1052,0
297,0,14/08/2005 00:00,Chihuahua,0,0,27/07/2017 00:00,11.95,NotPrescribed,08/05/2019 00:00,NA,0,1,15/06/2020 00:00,1,1,Euthanasia,Primary reason for death,23/06/2020 00:00,,1054,0
11219,2,15/02/2009 00:00,Cavalier King Charles Spaniel,1,1,09/11/2017 00:00,8.73,NotPrescribed,15/06/2018 00:00,NA,1,1,28/09/2020 00:00,1,1,Euthanasia,Not recorded,08/12/2020 00:00,,1054,0
87889,0,24/05/2004 00:00,Dachshund Standard,1,0,26/05/2016 00:00,12.01,NotPrescribed,07/06/2017 00:00,NA,1,0,,1,2,Euthanasia,Not recorded,23/04/2019 00:00,,1062,0
90820,1,24/02/2009 00:00,Cavalier King Charles Spaniel,1,1,24/05/2017 00:00,8.24,NotPrescribed,21/04/2020 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,21/04/2020 00:00,,1063,0
29480,0,08/11/2004 00:00,Crossbreed,0,1,14/11/2017 00:00,13.02,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,13/10/2020 00:00,,1064,0
52572,0,03/05/2007 00:00,Papillon,0,1,16/02/2018 00:00,10.79,NotPrescribed,,NA,0,1,19/01/2021 00:00,0,1,,,,19/01/2021 00:00,1068,0
65966,1,11/05/2005 00:00,Bichon Frise,0,1,20/05/2016 00:00,11.03,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,24/04/2019 00:00,,1069,0
6946,2,01/01/2010 00:00,Cavalier King Charles Spaniel,0,0,13/03/2018 00:00,8.19,Prescribed,08/06/2018 00:00,87,1,0,,0,0,,,,16/02/2021 00:00,1071,1
78591,1,31/10/2009 00:00,Cavalier King Charles Spaniel,1,0,20/11/2017 00:00,8.05,NotPrescribed,15/06/2020 00:00,NA,0,1,02/11/2020 00:00,1,1,Euthanasia,Primary reason for death,16/04/2022 00:00,,1078,0
19170,0,18/11/2009 00:00,Shetland Sheepdog,0,1,21/06/2018 00:00,8.59,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,03/06/2021 00:00,,1078,0
48094,2,15/02/2009 00:00,Chihuahua,0,1,07/04/2018 00:00,9.14,NotPrescribed,,NA,0,1,23/03/2021 00:00,1,1,Euthanasia,Primary reason for death,23/03/2021 00:00,,1081,0
49611,0,30/06/2007 00:00,Crossbreed,0,1,24/06/2016 00:00,8.99,NotPrescribed,,NA,0,0,,0,0,,,,11/06/2019 00:00,1082,1
84854,3,22/12/2006 00:00,Cavalier King Charles Spaniel,0,0,21/07/2016 00:00,9.58,Prescribed,21/07/2016 00:00,1,0,0,,0,0,,,,11/07/2019 00:00,1085,1
46164,1,04/08/2005 00:00,Staffordshire Bull Terrier,0,0,01/03/2017 00:00,11.57,Prescribed,08/03/2017 00:00,7,0,0,,1,2,Euthanasia,Not related to cardiac disease,26/02/2020 00:00,,1092,0
44189,0,21/04/2004 00:00,Poodle,0,1,19/05/2017 00:00,13.08,NotPrescribed,12/06/2018 00:00,NA,0,1,18/05/2020 00:00,1,1,Euthanasia,Primary reason for death,18/05/2020 00:00,,1095,0
64425,0,22/11/2012 00:00,Pomeranian,0,0,28/11/2018 00:00,6.02,Prescribed,08/01/2019 00:00,41,0,0,,0,0,,,,29/11/2021 00:00,1096,1
41389,1,28/09/2008 00:00,King Charles Spaniel,0,1,09/01/2018 00:00,9.28,Prescribed,10/07/2018 00:00,182,1,1,10/01/2021 00:00,1,1,Euthanasia,Primary reason for death,17/01/2021 00:00,,1097,0
52648,1,01/06/2005 00:00,German Spitz,0,1,14/11/2016 00:00,11.46,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,20/11/2019 00:00,,1101,0
79377,2,01/04/2009 00:00,Chihuahua,0,1,01/04/2016 00:00,7,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,12/04/2019 00:00,,1106,0
96163,0,24/03/2004 00:00,Cavalier King Charles Spaniel,0,1,14/09/2016 00:00,12.48,NotPrescribed,,NA,0,0,,0,0,,,,28/09/2019 00:00,1109,1
83847,0,21/03/2009 00:00,Cavalier King Charles Spaniel,0,1,27/04/2017 00:00,8.1,NotPrescribed,06/04/2018 00:00,NA,0,0,,1,2,Euthanasia,Secondary reason for death,11/05/2020 00:00,,1110,0
10405,0,28/10/2006 00:00,Crossbreed,0,1,30/08/2018 00:00,11.84,NotPrescribed,02/12/2020 00:00,NA,0,0,,1,2,Unassisted,Not recorded,13/09/2021 00:00,,1110,0
39813,0,14/09/2008 00:00,Chihuahua,0,0,24/03/2016 00:00,7.52,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,12/04/2019 00:00,,1114,0
95422,0,27/10/2007 00:00,King Charles Spaniel,0,1,14/06/2017 00:00,9.63,Prescribed,15/06/2017 00:00,1,1,1,03/07/2020 00:00,1,1,Euthanasia,Primary reason for death,15/01/2021 00:00,,1115,0
29942,1,16/07/2005 00:00,King Charles Spaniel,1,1,16/04/2018 00:00,12.75,Prescribed,16/04/2018 00:00,1,1,0,,1,2,Unassisted,Not recorded,06/05/2021 00:00,,1116,0
83757,0,14/06/2009 00:00,Cavalier King Charles Spaniel,1,1,25/08/2017 00:00,8.2,Prescribed,16/12/2017 00:00,113,0,0,,0,0,,,,16/09/2020 00:00,1118,1
98135,1,22/12/2005 00:00,Shih Tzu,1,1,03/04/2018 00:00,12.28,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not recorded,28/04/2021 00:00,,1121,0
15232,2,10/03/2007 00:00,Crossbreed,0,1,17/05/2016 00:00,9.19,NotPrescribed,,NA,0,0,,0,0,,,,17/06/2019 00:00,1126,1
32321,1,26/12/2005 00:00,Cavalier King Charles Spaniel,0,0,14/01/2016 00:00,10.05,NotPrescribed,,NA,0,0,,0,0,,,,21/02/2019 00:00,1134,1
54683,1,15/07/2004 00:00,King Charles Spaniel,0,1,16/07/2016 00:00,12,NotPrescribed,01/12/2017 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,27/08/2019 00:00,,1137,0
21261,1,01/01/2004 00:00,Cavalier King Charles Spaniel,0,1,28/08/2016 00:00,12.66,NotPrescribed,,NA,0,1,11/10/2019 00:00,1,1,Unassisted,Primary reason for death,14/10/2019 00:00,,1139,0
85601,1,07/09/2006 00:00,Shih Tzu,1,0,26/05/2017 00:00,10.72,NotPrescribed,,NA,0,0,,0,0,,,,09/07/2020 00:00,1140,1
15998,1,15/11/2007 00:00,Crossbreed,0,0,10/06/2017 00:00,9.57,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,07/08/2020 00:00,,1154,0
86962,0,03/05/2007 00:00,Boston Terrier,0,1,04/09/2017 00:00,10.34,Prescribed,07/09/2017 00:00,3,1,0,,0,0,,,,03/11/2020 00:00,1156,1
72130,2,08/03/2007 00:00,Bichon Frise,0,0,21/08/2017 00:00,10.46,Prescribed,21/08/2017 00:00,1,1,1,21/10/2020 00:00,0,1,,,,21/10/2020 00:00,1157,0
8297,0,09/10/2005 00:00,Whippet,0,0,01/03/2016 00:00,10.39,Prescribed,01/03/2016 00:00,1,0,0,,1,2,Euthanasia,Not related to cardiac disease,03/05/2019 00:00,,1158,0
64233,1,05/02/2007 00:00,Cavalier King Charles Spaniel,0,0,23/07/2016 00:00,9.46,NotPrescribed,03/10/2019 00:00,NA,0,1,03/10/2019 00:00,1,1,Euthanasia,Primary reason for death,05/10/2019 00:00,,1167,0
85109,2,18/11/2003 00:00,Crossbreed,0,0,06/12/2016 00:00,13.05,NotPrescribed,22/06/2020 00:00,NA,0,1,19/02/2020 00:00,1,1,Euthanasia,Not recorded,08/07/2020 00:00,,1170,0
26151,1,05/04/2005 00:00,Dachshund Standard,1,1,21/07/2017 00:00,12.29,Prescribed,25/07/2017 00:00,4,1,0,,1,2,Euthanasia,Not related to cardiac disease,03/10/2020 00:00,,1170,0
84083,2,05/11/2008 00:00,Jack Russell Terrier,0,1,24/03/2018 00:00,9.38,NotPrescribed,07/06/2021 00:00,NA,0,1,07/06/2021 00:00,1,1,Euthanasia,Not recorded,27/06/2022 00:00,,1171,0
20162,0,27/02/2007 00:00,Toy Poodle,0,1,22/06/2017 00:00,10.32,NotPrescribed,21/06/2018 00:00,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,06/09/2020 00:00,,1172,0
78598,0,26/07/2009 00:00,Cavalier King Charles Spaniel,0,1,06/06/2017 00:00,7.86,NotPrescribed,18/08/2020 00:00,NA,0,0,,1,2,Euthanasia,Not recorded,26/08/2020 00:00,,1177,0
44409,0,21/03/2004 00:00,Jack Russell Terrier,0,0,03/04/2018 00:00,14.03,NotPrescribed,23/01/2019 00:00,NA,0,0,,1,2,Euthanasia,Not recorded,28/06/2021 00:00,,1182,0
94450,3,01/10/2002 00:00,Shih Tzu,1,1,22/11/2016 00:00,14.14,NotPrescribed,,NA,0,0,,1,2,Euthanasia,Not related to cardiac disease,18/02/2020 00:00,,1183,0
22506,1,09/05/2007 00:00,Cavalier King Charles Spaniel,1,1,15/11/2016 00:00,9.52,Prescribed,15/11/2016 00:00,1,1,0,,1,2,Euthanasia,Not related to cardiac disease,14/02/2020 00:00,,1186,0
12117,0,17/02/2005 00:00,Crossbreed,0,0,23/04/2016 00:00,11.18,NotPrescribed,,NA,0,0,,1,2,Unassisted,Not recorded,25/07/2019 00:00,,1188,0
